,Job Title,Rating,Company Name,Founded,Industry,Sector,job_state,age,python_yn,R_yn,spark,aws,excel,Min Salary Estimate,Max Salary Estimate,Avg Salary Estimate,City,State,Min Employees,Max Employees
629,Data Analyst,2.1,United BioSource,2003.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, PA,17.0,0,0,0,0,1,52000.0,93000.0,72500.0,Blue Bell,PA,1001,5000
630,Data Engineer,3.9,Figure Eight,2008.0,Computer Hardware & Software,Information Technology, CA,12.0,1,0,0,1,1,97000.0,181000.0,139000.0,San Francisco,CA,51,200
631,Data Engineer,3.9,Tapjoy,2007.0,Internet,Information Technology, CA,13.0,0,0,0,0,0,100000.0,173000.0,136500.0,San Francisco,CA,201,500
632,Data Analyst,3.2,DoubleVerify,2008.0,Internet,Information Technology, NY,12.0,1,0,1,0,1,58000.0,108000.0,83000.0,New York,NY,201,500
633,Other,4.6,Mitsubishi Electric Research Labs,1991.0,Research & Development,Business Services, MA,29.0,0,0,0,1,1,81000.0,161000.0,121000.0,Cambridge,MA,51,200
634,Data Scientist,3.8,Fareportal,2002.0,Travel Agencies,Travel & Tourism, NY,18.0,1,0,1,0,0,53000.0,96000.0,74500.0,New York,NY,1001,5000
635,Data Analyst,2.2,"Rodan and Fields, LLC",2002.0,Beauty & Personal Accessories Stores,Retail, CA,18.0,0,0,0,0,1,61000.0,110000.0,85500.0,San Francisco,CA,501,1000
636,Other,3.1,Reynolds American,1875.0,Consumer Products Manufacturing,Manufacturing, NC,145.0,0,0,0,0,1,65000.0,96000.0,80500.0,Winston-Salem,NC,5001,10000
637,Other,4.6,Mitsubishi Electric Research Labs,1991.0,Research & Development,Business Services, MA,29.0,0,0,0,0,0,115000.0,220000.0,167500.0,Cambridge,MA,51,200
638,Machine Learning Engineer,2.6,Software Engineering Institute,1984.0,Colleges & Universities,Education, PA,36.0,1,0,0,0,0,71000.0,144000.0,107500.0,Pittsburgh,PA,501,1000
639,Data Analyst,3.4,DESC,1979.0,Social Assistance,Non-Profit, WA,41.0,0,0,0,1,1,32000.0,57000.0,44500.0,Seattle,WA,501,1000
640,Data Analyst,3.3,Johns Hopkins Health Care,1889.0,Health Care Services & Hospitals,Health Care, MD,131.0,0,0,0,0,0,79000.0,136000.0,107500.0,Glen Burnie,MD,1001,5000
642,Data Analyst,3.7,Community Behavioral Health,1994.0,Health Care Services & Hospitals,Health Care, PA,26.0,0,0,0,0,1,50000.0,89000.0,69500.0,Philadelphia,PA,201,500
643,Other,3.5,Western Digital,1970.0,Computer Hardware & Software,Information Technology, CA,50.0,1,0,1,1,0,68000.0,129000.0,98500.0,Milpitas,CA,10000,15000
644,Other,2.7,Advanced BioScience Laboratories,1961.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MD,59.0,0,0,0,0,1,48000.0,113000.0,80500.0,Rockville,MD,201,500
645,Other,3.8,FORMA THERAPEUTICS,2008.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,12.0,0,0,0,0,1,56160.0,97760.0,76960.0,Watertown,MA,51,200
646,Software Engineer,3.7,Raytheon,1922.0,Aerospace & Defense,Aerospace & Defense, MD,98.0,1,0,0,0,0,74000.0,124000.0,99000.0,Cambridge,MD,10000,15000
647,Other,3.8,Agios Pharmaceuticals,2008.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,12.0,0,0,0,0,1,68000.0,125000.0,96500.0,Cambridge,MA,501,1000
648,Other,3.3,Liberty Mutual Insurance,1912.0,Insurance Carriers,Insurance, MA,108.0,0,0,0,0,0,39000.0,67000.0,53000.0,Boston,MA,10000,15000
649,Data Engineer,2.7,Bridg,2011.0,Enterprise Software & Network Solutions,Information Technology, CA,9.0,0,0,1,1,0,71000.0,135000.0,103000.0,Los Angeles,CA,1,50
650,Data Scientist,3.8,Bill.com,2006.0,Financial Transaction Processing,Finance, CA,14.0,0,0,0,0,0,107000.0,172000.0,139500.0,Palo Alto,CA,501,1000
651,Data Scientist,3.8,Pacific Northwest National Laboratory,1965.0,Energy,"Oil, Gas, Energy & Utilities", WA,55.0,0,0,0,0,0,49000.0,85000.0,67000.0,Richland,WA,1001,5000
652,Other,3.0,Infosys,1981.0,IT Services,Information Technology, CT,39.0,0,0,0,0,1,54000.0,71000.0,62500.0,Hartford,CT,10000,15000
653,Other,3.9,AstraZeneca,1913.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MD,107.0,0,0,0,0,0,61000.0,123000.0,92000.0,Gaithersburg,MD,10000,15000
654,Data Analyst,3.6,AXION Healthcare Solutions,1980.0,Health Care Services & Hospitals,Health Care, NY,40.0,0,0,0,0,1,47000.0,85000.0,66000.0,New York,NY,1,50
655,Data Engineer,3.5,Alignment Healthcare,2013.0,Health Care Services & Hospitals,Health Care, CA,7.0,1,0,1,1,1,65000.0,124000.0,94500.0,Orange,CA,501,1000
656,Data Scientist,3.6,TRANZACT,1989.0,Advertising & Marketing,Business Services, NJ,31.0,1,0,0,1,1,87000.0,141000.0,114000.0,Fort Lee,NJ,1001,5000
657,Data Scientist,4.2,ExecOnline,2012.0,Education Training Services,Education, NY,8.0,1,0,0,1,0,56000.0,95000.0,75500.0,New York,NY,51,200
658,Data Scientist,3.5,Charter Spectrum,1969.9696531791908,K-12 Education,Education, MO,50.0303468208092,0,0,0,0,1,71000.0,121000.0,96000.0,Maryland Heights,MO,1,50
659,Machine Learning Engineer,4.0,Mteq,1954.0,Aerospace & Defense,Aerospace & Defense, VA,66.0,1,0,0,0,0,62000.0,112000.0,87000.0,Fort Belvoir,VA,501,1000
660,Data Scientist,3.7,Brillient,2006.0,IT Services,Information Technology, MD,14.0,1,0,0,0,1,64000.0,108000.0,86000.0,Silver Spring,MD,201,500
661,Data Scientist,4.4,Entefy,2012.0,Internet,Information Technology, CA,8.0,1,0,0,0,0,89000.0,144000.0,116500.0,Palo Alto,CA,1,50
662,Other,3.5,Sunovion,2010.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,10.0,1,0,0,0,1,109000.0,200000.0,154500.0,Marlborough,MA,1001,5000
663,Data Analyst,3.6,San Manuel Casino,1986.0,Gambling,"Arts, Entertainment & Recreation", CA,34.0,0,0,0,0,1,35000.0,62000.0,48500.0,Highland,CA,1001,5000
664,Machine Learning Engineer,3.7,Cboe Global Markets,1973.0,Stock Exchanges,Finance, KS,47.0,1,0,0,0,1,61000.0,113000.0,87000.0,Lenexa,KS,501,1000
665,Data Engineer,3.4,Trace3,2002.0,IT Services,Information Technology, TX,18.0,1,0,1,0,1,55000.0,105000.0,80000.0,Houston,TX,501,1000
666,Other,4.0,Texas Health Huguley Hospital,1977.0,Health Care Services & Hospitals,Health Care, TX,43.0,0,0,0,1,0,37440.0,52000.0,44720.0,Burleson,TX,1001,5000
667,Data Scientist,3.7,Northrop Grumman,1939.0,Aerospace & Defense,Aerospace & Defense, CA,81.0,1,0,0,0,0,135000.0,211000.0,173000.0,San Jose,CA,10000,15000
668,Other,2.4,Teasdale Latin Foods,1969.9696531791908,Food & Beverage Manufacturing,Manufacturing, IL,50.0303468208092,0,0,0,0,0,39000.0,66000.0,52500.0,Hoopeston,IL,501,1000
669,Data Engineer,3.5,Saama Technologies Inc,1997.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, AZ,23.0,1,0,1,0,0,57000.0,80000.0,68500.0,Phoenix,AZ,501,1000
670,Other,3.9,AstraZeneca,1913.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MD,107.0,0,0,0,0,0,63000.0,127000.0,95000.0,Gaithersburg,MD,10000,15000
671,Data Scientist,3.2,MITRE,1958.0,Federal Agencies,Government, MA,62.0,1,0,0,0,1,50000.0,89000.0,69500.0,Bedford,MA,5001,10000
672,Data Scientist,4.4,The David J. Joseph Company,1885.0,Metals Brokers,Mining & Metals, OH,135.0,1,0,0,1,0,82000.0,132000.0,107000.0,Cincinnati,OH,201,500
673,Data Scientist,3.9,The Buffalo Group,2010.0,IT Services,Information Technology, VA,10.0,1,0,1,0,0,85000.0,139000.0,112000.0,Charlottesville,VA,501,1000
674,Data Scientist,3.4,CompQsoft,1997.0,Consulting,Business Services, DC,23.0,1,0,0,0,0,72000.0,121000.0,96500.0,Washington,DC,51,200
675,Other,2.1,Cerus Corporation,1969.9696531791908,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, CA,50.0303468208092,0,0,0,0,1,74000.0,149000.0,111500.0,Concord,CA,201,500
676,Data Engineer,3.7,Takeda Pharmaceuticals,1781.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,239.0,0,0,1,1,1,113000.0,196000.0,154500.0,Cambridge,MA,10000,15000
677,Data Scientist,3.4,"Remedy BPCI Partners, LLC.",2011.0,Health Care Services & Hospitals,Health Care, NY,9.0,1,0,1,1,0,69000.0,121000.0,95000.0,New York,NY,201,500
678,Data Scientist,4.0,Strategic Financial Solutions,2007.0,Consumer Product Rental,Consumer Services, NY,13.0,1,0,0,0,1,71000.0,124000.0,97500.0,New York,NY,501,1000
679,Data Scientist,4.4,Maven Wave Partners,2008.0,Consulting,Business Services, IL,12.0,1,0,0,1,1,97000.0,160000.0,128500.0,Chicago,IL,201,500
680,Machine Learning Engineer,2.6,Software Engineering Institute,1984.0,Colleges & Universities,Education, PA,36.0,0,0,0,0,0,81000.0,167000.0,124000.0,Pittsburgh,PA,501,1000
681,Data Scientist,3.2,The Climate Corporation,2006.0,Enterprise Software & Network Solutions,Information Technology, CA,14.0,0,0,0,1,1,150000.0,238000.0,194000.0,San Francisco,CA,501,1000
682,Other,3.7,Vail Health,1966.0,Health Care Services & Hospitals,Health Care, CO,54.0,0,0,0,0,0,49920.0,81120.0,65520.0,Vail,CO,501,1000
683,Data Analyst,4.2,The Church of Jesus Christ of Latter-day Saints,1969.9696531791908,Religious Organizations,Non-Profit, UT,50.0303468208092,0,0,0,1,1,35000.0,65000.0,50000.0,Salt Lake City,UT,10000,15000
684,Data Scientist,3.5,Crossix Solutions,2005.0,Advertising & Marketing,Business Services, NY,15.0,1,0,1,1,1,77000.0,132000.0,104500.0,New York,NY,201,500
685,Data Scientist,4.3,Solugenix Corporation,1969.0,IT Services,Information Technology, AZ,51.0,1,0,0,0,1,51000.0,88000.0,69500.0,Phoenix,AZ,201,500
686,Data Scientist,2.6,West Coast University,1997.0,Colleges & Universities,Education, CA,23.0,1,0,0,0,0,101000.0,141000.0,121000.0,Irvine,CA,10000,15000
687,Data Engineer,4.2,Clarity Insights,2008.0,IT Services,Information Technology, NC,12.0,1,0,0,0,1,59000.0,112000.0,85500.0,Charlotte,NC,201,500
688,Data Engineer,3.1,NCSOFT,1997.0,Video Games,Media, CA,23.0,1,0,1,1,1,79000.0,147000.0,113000.0,Aliso Viejo,CA,1001,5000
689,Data Scientist,3.8,SoftBank Robotics,2005.0,Consumer Products Manufacturing,Manufacturing, CA,15.0,1,0,0,1,0,79000.0,127000.0,103000.0,San Francisco,CA,201,500
690,Other,3.9,GSK,1830.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,190.0,0,0,0,1,0,62000.0,119000.0,90500.0,Cambridge,MA,10000,15000
691,Data Scientist,4.3,Factual,2008.0,Computer Hardware & Software,Information Technology, CA,12.0,1,0,1,0,1,119000.0,187000.0,153000.0,Los Angeles,CA,51,200
692,Data Scientist,3.2,MITRE,1958.0,Federal Agencies,Government, VA,62.0,1,0,1,0,1,81000.0,132000.0,106500.0,McLean,VA,5001,10000
693,Data Scientist,5.0,SkySync,2011.0,Computer Hardware & Software,Information Technology, MI,9.0,0,0,0,0,1,120000.0,140000.0,130000.0,Ann Arbor,MI,51,200
694,Data Analyst,3.3,TriNet,1988.0,Consulting,Business Services, CA,32.0,0,0,0,0,1,90000.0,157000.0,123500.0,Dublin,CA,1001,5000
695,Other,4.3,Medidata Solutions,1999.0,Enterprise Software & Network Solutions,Information Technology, NY,21.0,0,0,0,1,1,63000.0,110000.0,86500.0,New York,NY,1001,5000
696,Other,3.5,Central California Alliance for Health,1996.0,Health Care Services & Hospitals,Health Care, CA,24.0,0,0,0,0,0,42000.0,86000.0,64000.0,Scotts Valley,CA,501,1000
697,Data Analyst,3.9,Signpost,2010.0,Internet,Information Technology, NY,10.0,0,0,1,0,0,32000.0,62000.0,47000.0,New York,NY,201,500
698,Other,4.0,Adobe,1982.0,Computer Hardware & Software,Information Technology, CA,38.0,1,0,0,0,1,116000.0,208000.0,162000.0,San Jose,CA,10000,15000
699,Data Scientist,3.9,AstraZeneca,1913.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MD,107.0,1,0,0,0,1,107000.0,173000.0,140000.0,Gaithersburg,MD,10000,15000
700,Data Scientist,3.4,"DatamanUSA, LLC",1969.9696531791908,IT Services,Information Technology, WA,50.0303468208092,0,0,0,0,0,65000.0,113000.0,89000.0,Olympia,WA,51,200
701,Data Engineer,3.0,Pilot Flying J Travel Centers LLC,1958.0,Gas Stations,Retail, TN,62.0,1,0,0,0,0,69000.0,127000.0,98000.0,Knoxville,TN,10000,15000
702,Data Scientist,3.9,AstraZeneca,1913.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, NY,107.0,1,0,0,0,0,102000.0,172000.0,137000.0,New York,NY,10000,15000
703,Data Engineer,4.0,Pinnacol Assurance,1915.0,Insurance Carriers,Insurance, CO,105.0,1,0,0,1,0,74000.0,124000.0,99000.0,Denver,CO,501,1000
704,Other,3.3,Palermo's Pizza,1964.0,Food & Beverage Manufacturing,Manufacturing, WI,56.0,0,0,0,0,0,40000.0,68000.0,54000.0,Milwaukee,WI,501,1000
705,Data Engineer,3.2,Equian LLC,2004.0,Health Care Services & Hospitals,Health Care, TN,16.0,0,0,0,1,1,76000.0,142000.0,109000.0,Franklin,TN,1001,5000
706,Data Engineer,3.4,MetroStar Systems,1999.0,IT Services,Information Technology, MD,21.0,0,0,0,1,0,76000.0,142000.0,109000.0,Rockville,MD,201,500
707,Data Scientist,4.4,MathWorks,1984.0,Computer Hardware & Software,Information Technology, MA,36.0,1,0,0,0,0,108000.0,171000.0,139500.0,Natick,MA,1001,5000
708,Other,3.3,Liberty Mutual Insurance,1912.0,Insurance Carriers,Insurance, IL,108.0,1,0,0,0,0,202000.0,306000.0,254000.0,Chicago,IL,10000,15000
709,Machine Learning Engineer,3.2,Information Builders,1975.0,Computer Hardware & Software,Information Technology, NY,45.0,1,0,0,1,1,91000.0,159000.0,125000.0,New York,NY,1001,5000
710,Other,3.8,Novartis,1996.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,24.0,1,0,0,0,0,80000.0,133000.0,106500.0,Cambridge,MA,10000,15000
711,Other,3.6,Beebe Healthcare,1935.0,Health Care Services & Hospitals,Health Care, DE,85.0,0,0,0,0,0,43680.0,70720.0,57200.0,Millville,DE,1001,5000
712,Other,2.9,Audentes Therapeutics,2012.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, CA,8.0,0,0,0,0,0,49000.0,97000.0,73000.0,South San Francisco,CA,201,500
713,Other,2.7,Advanced BioScience Laboratories,1961.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MD,59.0,0,0,0,0,1,49000.0,113000.0,81000.0,Rockville,MD,201,500
714,Data Scientist,3.2,"Numeric, LLC",1969.9696531791908,Staffing & Outsourcing,Business Services, PA,50.0303468208092,1,0,1,1,0,96000.0,161000.0,128500.0,Philadelphia,PA,1,50
715,Other,3.1,Reynolds American,1875.0,Consumer Products Manufacturing,Manufacturing, NC,145.0,0,0,0,0,1,65000.0,134000.0,99500.0,Winston-Salem,NC,5001,10000
716,Other,4.0,23andMe,2006.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, CA,14.0,0,0,0,1,1,59000.0,125000.0,92000.0,South San Francisco,CA,501,1000
717,Data Analyst,3.3,National Interstate,1989.0,Insurance Carriers,Insurance, OH,31.0,0,0,0,0,0,32000.0,59000.0,45500.0,Richfield,OH,501,1000
718,Data Engineer,4.5,Moser Consulting,1996.0,Consulting,Business Services, IN,24.0,1,0,1,1,0,87000.0,158000.0,122500.0,Indianapolis,IN,51,200
719,Data Analyst,3.0,Greenway Health,1977.0,Enterprise Software & Network Solutions,Information Technology, FL,43.0,0,0,0,0,1,27000.0,48000.0,37500.0,Tampa,FL,1001,5000
720,Data Analyst,3.7,The Hanover Insurance Group,1852.0,Insurance Carriers,Insurance, MA,168.0,0,0,0,0,0,39000.0,69000.0,54000.0,Worcester,MA,5001,10000
721,Data Analyst,3.8,Fareportal,2002.0,Travel Agencies,Travel & Tourism, NY,18.0,1,0,0,0,1,36000.0,71000.0,53500.0,New York,NY,1001,5000
722,Data Scientist,3.9,TransUnion,1968.0,Financial Analytics & Research,Finance, IL,52.0,1,0,0,0,1,107000.0,173000.0,140000.0,Chicago,IL,5001,10000
723,Other,3.2,MITRE,1958.0,Federal Agencies,Government, VA,62.0,0,0,0,0,0,56000.0,99000.0,77500.0,Hampton,VA,5001,10000
724,Other,3.3,Mcphail Associates,1976.0,Construction,"Construction, Repair & Maintenance", MA,44.0,0,0,0,0,1,52000.0,58240.0,55120.0,Cambridge,MA,1,50
725,Other,3.1,Reynolds American,1875.0,Consumer Products Manufacturing,Manufacturing, NC,145.0,0,0,0,0,1,80000.0,155000.0,117500.0,Winston-Salem,NC,5001,10000
726,Other,2.4,Crown Bioscience,2006.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, CA,14.0,0,0,0,0,0,43000.0,98000.0,70500.0,San Diego,CA,501,1000
727,Other,4.8,HOVER,2011.0,Computer Hardware & Software,Information Technology, CA,9.0,0,0,0,0,1,45000.0,78000.0,61500.0,San Francisco,CA,51,200
728,Other,2.9,Q2 Solutions,2015.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, GA,5.0,0,0,0,0,1,50000.0,110000.0,80000.0,Marietta,GA,1001,5000
729,Other,2.9,Q2 Solutions,2015.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, NY,5.0,0,0,0,0,1,44000.0,96000.0,70000.0,Ithaca,NY,1001,5000
731,Data Engineer,3.4,Arbella Insurance,1988.0,Insurance Carriers,Insurance, MA,32.0,0,0,1,0,1,61000.0,119000.0,90000.0,Quincy,MA,1001,5000
732,Machine Learning Engineer,4.1,CK-12 Foundation,2007.0,K-12 Education,Education, CA,13.0,1,0,0,1,1,80000.0,142000.0,111000.0,Palo Alto,CA,1,50
733,Data Analyst,3.9,Life360,2008.0,Computer Hardware & Software,Information Technology, CA,12.0,1,0,0,0,0,99000.0,178000.0,138500.0,San Francisco,CA,51,200
734,Other,3.6,MassMutual,1851.0,Insurance Carriers,Insurance, MA,169.0,0,0,0,0,1,37000.0,100000.0,68500.0,Boston,MA,5001,10000
735,Data Engineer,3.9,Fivestars,2011.0,Internet,Information Technology, CA,9.0,1,0,0,1,1,62000.0,113000.0,87500.0,San Francisco,CA,201,500
736,Other,3.6,IQVIA,2017.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, PA,3.0,0,0,0,0,0,86000.0,137000.0,111500.0,Plymouth Meeting,PA,10000,15000
737,Other,3.9,GSK,1830.0,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals, MA,190.0,0,0,0,1,0,58000.0,111000.0,84500.0,Cambridge,MA,10000,15000
738,Data Engineer,4.4,Eventbrite,2006.0,Internet,Information Technology, TN,14.0,1,0,1,1,0,72000.0,133000.0,102500.0,Nashville,TN,1001,5000
739,Other,2.6,Software Engineering Institute,1984.0,Colleges & Universities,Education, PA,36.0,0,0,0,0,1,56000.0,91000.0,73500.0,Pittsburgh,PA,501,1000
740,Other,3.2,"Numeric, LLC",1969.9696531791908,Staffing & Outsourcing,Business Services, PA,50.0303468208092,0,0,0,0,1,95000.0,160000.0,127500.0,Allentown,PA,1,50
741,Other,3.6,Riverside Research Institute,1967.0,Federal Agencies,Government, OH,53.0,1,0,0,0,0,61000.0,126000.0,93500.0,Beavercreek,OH,501,1000
